Account,Period,Transaction Date,Amount,Description,LA1,LA2,LA3,LA4,LA5
210200,007/2020,31/10/2020,65.76,SBHA298554_Dawes Road,GN0356BA1,,5724,GN,C010
210200,007/2020,31/10/2020,76.74,SBHA298556_Cadbury Close,GN0210BA1,,5554,GN,C010
210200,007/2020,31/10/2020,61.06,SBHA298595_Stanlake Road,GN0631BA1,,4187,GN,C010
210200,007/2020,31/10/2020,18.02,SHEL026671_Marinefield Roa,SH0213BA1,,6192,SH,C010
210200,007/2020,31/10/2020,18.02,SHEL026714_Dalling Road,SH0219BA1,,4673,SH,C010
210200,007/2020,31/10/2020,164.98,SHEL026934_Marinefield Roa,SH0213BA1,,6186,SH,C010
210200,007/2020,31/10/2020,7.93,SHEL026936_Marinefield Roa,SH0213BA1,,6197,SH,C010
210200,007/2020,31/10/2020,18.02,SHEL026951_Marinefield Roa,SH0213BA1,,6182,SH,C010
210200,007/2020,31/10/2020,22.97,SHEL026954_Marinefield Roa,SH0213BA1,,6196,SH,C010
210200,007/2020,31/10/2020,108.00,SHEL026955_Marinefield Roa,SH0213BA1,,2040,SH,C010
210200,007/2020,31/10/2020,15.46,SHEL026970_Marinefield Roa,SH0213BA1,,6181,SH,C010
230100,007/2020,31/10/2020,2040.37,SHEL026997_Dalling Road,SH0219BA1,A7035LR ,4668,SH,C010
200119,007/2020,31/10/2020,66.91,SHEL026999_Cloncurry Stree,SH0834BA1,,979,SH,C010
210200,007/2020,31/10/2020,46.26,SHEL027006_Marinefield Roa,SH0213BA1,,6184,SH,C010
210200,007/2020,31/10/2020,73.18,SHEL027010_Marinefield Roa,SH0213BA1,,6217,SH,C010
230100,007/2020,31/10/2020,447.39,SHEL027015_Dalling Road,SH0219BA1,,4668,SH,C010
210200,007/2020,31/10/2020,37.26,SHEL027017_Marinefield Roa,SH0213BA1,,2040,SH,C010
210200,007/2020,31/10/2020,142.13,SHEL027020_Marinefield Roa,SH0213BA1,,2040,SH,C010
210200,007/2020,31/10/2020,30.36,SHEL027022_Cloncurry Stree,SH0834BA1,,6956,SH,C010
210200,007/2020,31/10/2020,96.86,SHEL027027_Cloncurry Stree,SH0834BA1,,6951,SH,C010
210200,007/2020,31/10/2020,94.92,SHEL027029_Marinefield Roa,SH0213BA1,,2040,SH,C010
200119,007/2020,31/10/2020,27.49,SHEL027030_Dalling Road,SH0219BA1,,2048,SH,C010
210200,007/2020,31/10/2020,20.59,SHEL027031_Marinefield Roa,SH0213BA1,,6182,SH,C010
210200,007/2020,31/10/2020,183.94,SHEL027034_Marinefield Roa,SH0213BA1,,2040,SH,C010
210200,007/2020,31/10/2020,119.74,SHEL027035_Marinefield Roa,SH0213BA1,,6215,SH,C010
210200,007/2020,31/10/2020,55.05,SHEL027041_Dalling Road,SH0219BA1,,4670,SH,C010
210200,007/2020,31/10/2020,96.86,SHEL027046_Cloncurry Stree,SH0834BA1,,6953,SH,C010
210200,007/2020,31/10/2020,66.50,SHEL027072_Cloncurry Stree,SH0834BA1,,979,SH,C010
210200,007/2020,31/10/2020,86.65,SHEL027083_Marinefield Roa,SH0213BA1,,2040,SH,C010
210200,007/2020,31/10/2020,94.78,SH025989_SPENCER ROAD,**Error**,,3919,**Error**,**Error**
210600,007/2020,31/10/2020,4043.11,SH026001_Samuels Close,MX0223BB1,,9977,SU,C010
210200,007/2020,31/10/2020,96.86,SH026002_Samuels Close,MX0223BB1,,9974,SU,C010
210200,007/2020,31/10/2020,310.12,SH026003_Samuels Close,MX0223BB1,,9974,SU,C010
220100,007/2020,31/10/2020,-18.02,AH028910_Station Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,AH028914_Little Road,,,,,S031
220100,007/2020,31/10/2020,-1423.36,AH028917_Little Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,AH028935_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-477.68,AH028997_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-3588.15,AH029031_Little Road,,,,,S033
220100,007/2020,31/10/2020,-4603.76,AH029032_Shepherds Bush Ro,,,,,S033
220100,007/2020,31/10/2020,-327.42,AH029033_Ellingham Road,,,,,S031
220100,007/2020,31/10/2020,-583.92,AH029041_Heather Lane,,,,,S031
220100,007/2020,31/10/2020,-164.09,AH029045_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-77.69,AH029049_Station Road,,,,,S031
220100,007/2020,31/10/2020,-108.0,AH029070_Wellington Road S,,,,,S031
220100,007/2020,31/10/2020,-178.52,AH029071_Richford Street,,,,,S031
220100,007/2020,31/10/2020,-303.7,AH029078_Shorrolds Road,,,,,S031
220100,007/2020,31/10/2020,-55.05,AH029083_Bishops Road,,,,,S031
220100,007/2020,31/10/2020,-314.48,AH029085_Talgarth Road,,,,,S031
220100,007/2020,31/10/2020,-65.76,AH029089_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-86.66,AH029091_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-117.95,AH029092_Little Road,,,,,S031
220100,007/2020,31/10/2020,-143.32,AH029102_Shepherds Bush Ro,,,,,S031
220100,007/2020,31/10/2020,-68.09,AH029113_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-55.67,AH029115_Westwick Gardens,,,,,S031
220100,007/2020,31/10/2020,-73.18,AH029116_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-118.25,AH029117_Wellington Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,AH029120_Hammersmith Grove,,,,,S031
220100,007/2020,31/10/2020,-363.8,AH029130_Wellington Road S,,,,,S031
220100,007/2020,31/10/2020,-381.46,AH029134_Queens Walk,,,,,S031
220100,007/2020,31/10/2020,-30.36,AH029139_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-69.05,AH029146_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-2040.37,AH029149_Station Road,,,,,S033
220100,007/2020,31/10/2020,-109.62,AH029155_Station Road,,,,,S031
220100,007/2020,31/10/2020,-119.74,AH029158_Bishops Road,,,,,S031
220100,007/2020,31/10/2020,-175.63,AH029165_Musard Road,,,,,S031
220100,007/2020,31/10/2020,-68.37,AH029168_Hammersmith Grove,,,,,S031
220100,007/2020,31/10/2020,-706.47,AH029169_Little Road,,,,,S031
220100,007/2020,31/10/2020,-68.74,AH029171_Shepherds Bush Ro,,,,,S031
220100,007/2020,31/10/2020,-30.36,AH029172_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-148.61,AH029181_Wellington Road S,,,,,S031
220100,007/2020,31/10/2020,-67.62,AH029190_Sutton Court Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,AH029193_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-30.36,AH029194_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-87.36,AH029196_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-55.4,AH029202_Sutton Court Road,,,,,S031
220100,007/2020,31/10/2020,-157.32,AH029203_Sutton Court Road,,,,,S031
220100,007/2020,31/10/2020,-48.43,AH029204_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-48.43,AH029205_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-30.36,AH029208_Old Oak Road,,,,,S031
220100,007/2020,31/10/2020,-67.62,AH029216_St Anselms Road,,,,,S031
220100,007/2020,31/10/2020,-56.92,MOB004078_Butlers Close,,,,,S031
220100,007/2020,31/10/2020,-38.63,MOB004082_Little Road,,,,,S031
220100,007/2020,31/10/2020,-259.66,GNSC005166_Loftus Villas,,,,,S031
220100,007/2020,31/10/2020,-36.04,GNSC005457_Iffley Road,,,,,S031
220100,007/2020,31/10/2020,-137.76,GNSC005471_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-240.48,GNSC005542_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-229.89,GNSC005605_Southerton Road,,,,,S031
220100,007/2020,31/10/2020,-196.43,GNSC005609_Cadbury Close,,,,,S031
220100,007/2020,31/10/2020,-18.02,GNSC005680_Southerton Road,,,,,S031
220100,007/2020,31/10/2020,-36.04,GNSC005691_Macfarlane Road,,,,,S031
220100,007/2020,31/10/2020,-89.54,GNSC005720_Cobbold Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,GNSC005728_Cranbrook Road,,,,,S031
220100,007/2020,31/10/2020,-81.0,GNSC005755_Tunis Road,,,,,S031
220100,007/2020,31/10/2020,-403.02,GNSC005808_Bedfont Lane,,,,,S031
220100,007/2020,31/10/2020,-52.95,GNSC005812_Stanlake Road,,,,,S031
220100,007/2020,31/10/2020,-15.08,GNSC005819_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,GNSC005832_Windmill Road,,,,,S031
220100,007/2020,31/10/2020,-78.94,GNSC005834_Gwendwr Road,,,,,S031
220100,007/2020,31/10/2020,-15.08,GNSC005843_Aldensley Road,,,,,S031
220100,007/2020,31/10/2020,-1035.0,GNSC005919_Faroe Road,,,,,S031
220100,007/2020,31/10/2020,-61.58,GNSC005924_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-14.75,GNSC005925_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-111.91,GNSC005926_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-145.85,GNSC005943_Tynemouth Stree,,,,,S031
220100,007/2020,31/10/2020,-24.38,GNSC005944_Cobbold Road,,,,,S031
220100,007/2020,31/10/2020,-38.98,GNSC005949_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-13.46,GNSC005951_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-81.07,GNSC005952_Overstone Road,,,,,S031
220100,007/2020,31/10/2020,-116.84,GNSC005966_Chiswick High R,,,,,S031
220100,007/2020,31/10/2020,-65.18,GNSC005983_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-45.94,GNSC005997_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-15.08,GNSC005998_Girdlers Road,,,,,S031
220100,007/2020,31/10/2020,-37.26,GNSC006007_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-134.86,GNSC006023_Sulgrave Road,,,,,S031
220100,007/2020,31/10/2020,-241.73,GNSC006025_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-86.65,GNSC006031_Wyfold Road,,,,,S032
220100,007/2020,31/10/2020,-152.06,GNSC006047_Western Road,,,,,S032
220100,007/2020,31/10/2020,-96.36,GNSC006050_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-9.3,GNSC006051_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-21.0,GNSC006052_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-66.12,GNSC006053_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-24.38,GNSC006054_Earls Court Roa,,,,,S031
220100,007/2020,31/10/2020,-63.2,GNSC006056_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-39.08,GNSC006066_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-40.56,GNSC006067_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-71.12,GNSC006074_Ashchurch Park ,,,,,S031
220100,007/2020,31/10/2020,-93.71,GNSC006094_Tadmore Street,,,,,S032
220100,007/2020,31/10/2020,-57.36,GNSC006096_Purcell Crescen,,,,,S031
220100,007/2020,31/10/2020,-134.91,GNSC006104_Sterndale Road,,,,,S031
220100,007/2020,31/10/2020,-123.37,GNSC006108_Scotts Road,,,,,S032
220100,007/2020,31/10/2020,-97.08,GNSC006125_Beverley Road,,,,,S032
220100,007/2020,31/10/2020,-51.68,GNSC006127_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-104.11,GNSC006134_Claxton Grove,,,,,S032
220100,007/2020,31/10/2020,-137.76,GNSC006137_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-69.83,GNSC006138_Sterndale Road,,,,,S032
220100,007/2020,31/10/2020,-156.48,GNSC006141_Adie Road,,,,,S031
220100,007/2020,31/10/2020,-47.66,GNSC006144_Carlyle Road,,,,,S031
220100,007/2020,31/10/2020,-100.18,GNSC006147_Askew Road,,,,,S032
220100,007/2020,31/10/2020,-37.6,GNSC006149_New Heston Road,,,,,S031
220100,007/2020,31/10/2020,-37.26,GNSC006157_Titmuss Street,,,,,S032
220100,007/2020,31/10/2020,-60.72,GNSC006161_Titmuss Street,,,,,S032
220100,007/2020,31/10/2020,-25.04,GNSC006166_High Street,,,,,S032
220100,007/2020,31/10/2020,-156.48,GNSC006177_Cadbury Close,,,,,S032
220100,007/2020,31/10/2020,-60.72,GNSC006184_Gowan Avenue,,,,,S032
220100,007/2020,31/10/2020,-36.14,GNSC006202_Becklow Road,,,,,S032
220100,007/2020,31/10/2020,-60.72,GNSC006212_Bracewell Road,,,,,S032
220100,007/2020,31/10/2020,-48.43,GNSC006233_Hampton Road We,,,,,S032
220100,007/2020,31/10/2020,-62.3,GNSC006243_Lillie Road,,,,,S032
220100,007/2020,31/10/2020,-73.69,GNSC006261_Botwell Lane,,,,,S032
220100,007/2020,31/10/2020,-48.43,GNSC006264_Bedfont Lane,,,,,S032
220100,007/2020,31/10/2020,-94.24,MX030183_NICOLL ROAD,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH021749_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH021824_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH021850_Cowley Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH021853_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-129.55,LH021941_Welbeck Avenue,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH021972_Welbeck Avenue,,,,,S031
220100,007/2020,31/10/2020,-39.45,LH022040_Savera Close,,,,,S031
220100,007/2020,31/10/2020,-271.0,LH022097_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-75.0,LH022122_Welbeck Avenue,,,,,S031
220100,007/2020,31/10/2020,-71.79,LH022134_Swainson Road,,,,,S031
220100,007/2020,31/10/2020,-7035.74,LH022136_Welbeck Avenue,,,,,S031
220100,007/2020,31/10/2020,-124.73,LH022146_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-23.93,LH022147_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-93.9,LH022150_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-229.86,LH022151_Cowley Road,,,,,S035
220100,007/2020,31/10/2020,-23.93,LH022153_Ruislip Road East,,,,,S031
220100,007/2020,31/10/2020,-162.29,LH022158_Colonnade Gardens,,,,,S031
220100,007/2020,31/10/2020,-18.78,LH022162_Swainson Road,,,,,S031
220100,007/2020,31/10/2020,-56.34,LH022191_Sterne Street,,,,,S031
220100,007/2020,31/10/2020,-24.71,LH022195_Sterne Street,,,,,S031
220100,007/2020,31/10/2020,-121.91,LH022217_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-98.4,LH022248_Cowley Road,,,,,S031
220100,007/2020,31/10/2020,-160.8,LH022263_Cowley Road,,,,,S031
220100,007/2020,31/10/2020,-128.9,LH022267_St Stephens Avenu,,,,,S031
220100,007/2020,31/10/2020,-174.42,LH022315_Ruislip Road East,,,,,S031
220100,007/2020,31/10/2020,-207.63,LH022319_Ruislip Road East,,,,,S031
220100,007/2020,31/10/2020,-89.25,LH022323_Fulham Road,,,,,S031
220100,007/2020,31/10/2020,-123.18,LH022328_Shepherds Bush Ro,,,,,S032
220100,007/2020,31/10/2020,-149.53,LH022329_Swainson Road,,,,,S032
220100,007/2020,31/10/2020,-530.41,LH022330_Swainson Road,,,,,S031
220100,007/2020,31/10/2020,-37.56,LH022334_Frithville Garden,,,,,S031
220100,007/2020,31/10/2020,-36.1,LH022344_Savera Close,,,,,S031
220100,007/2020,31/10/2020,-147.28,LH022345_Savera Close,,,,,S032
220100,007/2020,31/10/2020,-12.01,LH022349_Alderwick Drive,,,,,S031
220100,007/2020,31/10/2020,-48.28,LH022353_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-38.76,LH022354_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-378.01,LH022356_Swainson Road,,,,,S032
220100,007/2020,31/10/2020,-644.79,LH022358_Swainson Road,,,,,S031
220100,007/2020,31/10/2020,-81.76,LH022364_Ruislip Road East,,,,,S031
220100,007/2020,31/10/2020,-100.74,LH022367_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-25.05,LH022368_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-9.69,LH022369_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-43.62,LH022370_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-123.18,LH022375_Swainson Road,,,,,S032
220100,007/2020,31/10/2020,-57.72,LH022382_Avonmore Road,,,,,S032
220100,007/2020,31/10/2020,-37.66,LH022392_Swainson Road,,,,,S032
220100,007/2020,31/10/2020,-51.69,LH022399_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-163.01,LH022404_Swainson Road,,,,,S032
220100,007/2020,31/10/2020,-18.02,MX029468_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-91.15,MX029868_Wandsworth Bridge,,,,,S031
220100,007/2020,31/10/2020,-102.58,MX029876_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-90.95,MX029908_Thornbury Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,MX029914_North End Road,,,,,S031
220100,007/2020,31/10/2020,-114.85,MX029933_Wandsworth Bridge,,,,,S031
220100,007/2020,31/10/2020,-18.02,MX029951_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-101.93,MX029964_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-294.2,MX029995_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-18.02,MX030027_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-144.24,MX030051_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-109.58,MX030057_Hampton Road West,,,,,S031
220100,007/2020,31/10/2020,-113.3,MX030061_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-48.43,MX030073_Blacks Road,,,,,S032
220100,007/2020,31/10/2020,-164.69,MX030125_York Road,,,,,S031
220100,007/2020,31/10/2020,-150.24,MX030143_Wandsworth Bridge,,,,,S031
220100,007/2020,31/10/2020,-24.38,MX030144_Blumenthal Close,,,,,S031
220100,007/2020,31/10/2020,-37.64,MX030158_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-18.02,MX030159_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-46.35,MX030164_Turnpike Way,,,,,S031
220100,007/2020,31/10/2020,-169.76,MX030173_Holland Gardens,,,,,S032
220100,007/2020,31/10/2020,-18.02,MX030174_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-12.74,MX030182_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-84.56,MX030185_Nicoll Road,,,,,S032
220100,007/2020,31/10/2020,-84.56,MX030186_Nicoll Road,,,,,S032
220100,007/2020,31/10/2020,-67.62,MX030194_North End Road,,,,,S032
220100,007/2020,31/10/2020,-119.74,MX030195_Acock Grove,,,,,S031
220100,007/2020,31/10/2020,-24.38,MX030196_Staines Road,,,,,S031
220100,007/2020,31/10/2020,-71.89,MX030197_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-41.78,MX030203_William Close,,,,,S032
220100,007/2020,31/10/2020,-24.38,MX030213_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-103.02,MX030214_Holland Gardens,,,,,S032
220100,007/2020,31/10/2020,-60.72,MX030218_North End Road,,,,,S032
220100,007/2020,31/10/2020,-60.72,MX030226_Nicoll Road,,,,,S032
220100,007/2020,31/10/2020,-43.33,MX030228_Blacks Road,,,,,S032
220100,007/2020,31/10/2020,-30.36,MX030246_William Close,,,,,S032
220100,007/2020,31/10/2020,-72.66,MX030250_Holland Gardens,,,,,S032
220100,007/2020,31/10/2020,-165.99,MX030254_Wandsworth Bridge,,,,,S032
220100,007/2020,31/10/2020,-87.72,MOB004036_Craven Park,,,,,S031
220100,007/2020,31/10/2020,-44.95,MOB004077_Craven Park,,,,,S031
220100,007/2020,31/10/2020,-60.72,MOB004105_North Circular R,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML004539_Goodhall Street,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML004557_Wendover Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML004666_Leeland Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML004702_Bishops Bridge,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML004712_Eton Avenue,,,,,S031
220100,007/2020,31/10/2020,-1075.1,PML004959_Fry Road,,,,,S031
220100,007/2020,31/10/2020,-302.33,PML004965_Leopold Road,,,,,S031
220100,007/2020,31/10/2020,-18.78,PML005027_Connaught Road,,,,,S031
220100,007/2020,31/10/2020,-196.8,PML005091_Uxbridge Road,,,,,S031
220100,007/2020,31/10/2020,-2099.32,PML005092_Kelvin Gardens,,,,,S034
220100,007/2020,31/10/2020,-404.03,PML005094_Yewfield Road,,,,,S031
220100,007/2020,31/10/2020,-365.64,PML005111_The Vale,,,,,S031
220100,007/2020,31/10/2020,-26.09,PML005112_The Green,,,,,S031
220100,007/2020,31/10/2020,-1574.7,PML005116_Acton Lane,,,,,S034
220100,007/2020,31/10/2020,-157.44,PML005118_Talbot Walk,,,,,S031
220100,007/2020,31/10/2020,-2237.78,PML005127_Finborough Road,,,,,S034
220100,007/2020,31/10/2020,-321.88,PML005135_Oldfield Road,,,,,S031
220100,007/2020,31/10/2020,-2713.29,PML005144_Cricklewood Broa,,,,,S034
220100,007/2020,31/10/2020,-78.11,PML005146_Allingham Close,,,,,S031
220100,007/2020,31/10/2020,-158.51,PML005153_Balnacraig Avenu,,,,,S031
220100,007/2020,31/10/2020,-555.03,PML005156_High Street,,,,,S034
220100,007/2020,31/10/2020,-92.05,PML005170_Errol Gardens,,,,,S031
220100,007/2020,31/10/2020,-100.23,PML005171_Errol Gardens,,,,,S031
220100,007/2020,31/10/2020,-460.44,PML005181_Errol Gardens,,,,,S031
220100,007/2020,31/10/2020,-216.0,PMO000528_Shepherds Bush R,,,,,S033
220100,007/2020,31/10/2020,-76.23,PMO000535_Shepherds Bush R,,,,,S031
220100,007/2020,31/10/2020,-1084.78,PMO000547_Blacks Road,,,,,S034
220100,007/2020,31/10/2020,-70.44,PMO000553_Golden Manor,,,,,S031
220100,007/2020,31/10/2020,-119.53,PMO000554_Golden Manor,,,,,S031
220100,007/2020,31/10/2020,-9.35,PMO000556_Blacks Road,,,,,S031
220100,007/2020,31/10/2020,-68.97,PMO000557_Blacks Road,,,,,S031
220100,007/2020,31/10/2020,-76.52,MOB003932_Marbaix Gardens,,,,,S031
220100,007/2020,31/10/2020,-76.52,MOB003992_Curwen Road,,,,,S031
220100,007/2020,31/10/2020,-57.36,MOB004033_New Kings Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,MOB004034_Tynemouth Street,,,,,S031
220100,007/2020,31/10/2020,-57.36,MOB004035_St Elmo Road,,,,,S031
220100,007/2020,31/10/2020,-87.72,MOB004047_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-25.04,MOB004056_Davisville Road,,,,,S031
220100,007/2020,31/10/2020,-30.36,MOB004080_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-81.31,MOB004085_Percy Road,,,,,S031
220100,007/2020,31/10/2020,-25.04,MOB004086_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-60.72,MOB004097_Cromwell Road,,,,,S031
220100,007/2020,31/10/2020,-30.36,MOB004104_Mablethorpe Road,,,,,S031
220100,007/2020,31/10/2020,-79.36,MX030171_KELWAY HOUSE,,,,,S031
220100,007/2020,31/10/2020,-85.0,SBHA281423_Rochester Avenu,,,,,S031
220100,007/2020,31/10/2020,-197.88,SBHA284726_Scotts Road,,,,,S031
220100,007/2020,31/10/2020,-765.39,SBHA285849_Hopes Close,,,,,S031
220100,007/2020,31/10/2020,-168.4,SBHA286415_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-106.0,SBHA286442_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-1145.0,SBHA286493_Garsdale Terrac,,,,,S031
220100,007/2020,31/10/2020,-315.0,SBHA287257_Wellesley Road,,,,,S031
220100,007/2020,31/10/2020,-783.53,SBHA287370_Cardross Street,,,,,S031
220100,007/2020,31/10/2020,-365.18,SBHA287391_Heath Road,,,,,S031
220100,007/2020,31/10/2020,-225.0,SBHA287701_Roundwood Road,,,,,S031
220100,007/2020,31/10/2020,-165.0,SBHA287714_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-145.0,SBHA287876_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-313.08,SBHA287980_Atwood Road,,,,,S031
220100,007/2020,31/10/2020,-1850.0,SBHA288014_Percy Road,,,,,S031
220100,007/2020,31/10/2020,-100.0,SBHA288213_Bloemfontein Ro,,,,,S031
220100,007/2020,31/10/2020,-245.0,SBHA288554_Old Pound Close,,,,,S031
220100,007/2020,31/10/2020,-145.0,SBHA288668_Cambridge Grove,,,,,S031
220100,007/2020,31/10/2020,-125.0,SBHA289697_Great Central A,,,,,S031
220100,007/2020,31/10/2020,-1859.72,SBHA290033_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-90.73,SBHA290100_Merrington Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA290381_Southfield Road,,,,,S031
220100,007/2020,31/10/2020,-2419.75,SBHA290936_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-25.27,SBHA290969_Thorney Hedge R,,,,,S031
220100,007/2020,31/10/2020,-108.12,SBHA291052_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-126.77,SBHA291601_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-367.45,SBHA292114_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-992.33,SBHA292293_Hadyn Park Road,,,,,S031
220100,007/2020,31/10/2020,-50.51,SBHA292295_Hadyn Park Road,,,,,S031
220100,007/2020,31/10/2020,-306.3,SBHA292298_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-370.0,SBHA292347_Manor Drive Nor,,,,,S031
220100,007/2020,31/10/2020,-81.0,SBHA292522_Scotts Road,,,,,S031
220100,007/2020,31/10/2020,-85.0,SBHA292625_High Street,,,,,S031
220100,007/2020,31/10/2020,-120.0,SBHA292664_Palliser Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA293116_Brook Lane Nort,,,,,S031
220100,007/2020,31/10/2020,-106.64,SBHA293134_Poplar Grove,,,,,S031
220100,007/2020,31/10/2020,-75.0,SBHA293191_Lancaster Road,,,,,S031
220100,007/2020,31/10/2020,-123.67,SBHA293385_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-95.0,SBHA293451_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-2364.49,SBHA293690_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-78.65,SBHA293723_Lisgar Terrace,,,,,S031
220100,007/2020,31/10/2020,-2511.31,SBHA293738_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-108.0,SBHA293762_Lindrop Street,,,,,S031
220100,007/2020,31/10/2020,-89.52,SBHA293809_Lancaster Road,,,,,S031
220100,007/2020,31/10/2020,-218.59,SBHA293828_Melrose Gardens,,,,,S031
220100,007/2020,31/10/2020,-135.21,SBHA293875_Overstone Road,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA293917_Clancarty Road,,,,,S033
220100,007/2020,31/10/2020,-87.85,SBHA293934_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-119.87,SBHA293979_Iffley Road,,,,,S031
